subj,trialExp,trialRoom,rt,signedPE,reward,estimate,absPE,risk,signedErr,absErr,learningRate,lrcat,deck
117,41,11,2642,-30,20,50,30,1,10,10,0.333333333,-30,40
117,42,12,2610,-40,0,40,40,1,0,0,0.25,-50,40
117,43,13,2553,10,80,70,10,1,10,10,0,10,60
117,44,14,2603,10,40,30,10,1,-10,10,1,10,40
117,45,15,2515,-10,60,70,10,1,10,10,4,-10,60
117,46,16,2506,20,60,40,20,1,0,0,-0.5,10,40
117,47,17,2650,10,40,30,10,1,-30,30,0,10,60
117,48,18,2626,70,100,30,70,1,-30,30,0.571428571,70,60
117,49,19,3002,50,80,30,50,1,-10,10,0.2,50,40
117,50,20,3147,0,40,40,0,1,0,0,,,40
117,51,21,2499,10,80,70,10,1,10,10,0,10,60
117,52,22,2531,-10,60,70,10,1,10,10,1,-10,60
117,53,23,2521,20,60,40,20,1,0,0,0,10,40
117,54,24,3307,-40,20,60,40,1,0,0,-0.25,-50,60
117,55,25,2515,40,80,40,40,1,0,0,0,50,40
117,56,26,2507,30,100,70,30,1,10,10,0,30,60
117,57,27,2498,-40,0,40,40,1,0,0,0,-50,40
117,58,28,2521,-20,20,40,20,1,0,0,,-10,40
117,59,29,2505,-30,40,70,30,1,10,10,,-30,60
118,0,0,4805,30,80,50,30,0,-10,10,1.333333333,30,60
118,1,1,4788,-10,20,30,10,0,-10,10,-3,-10,40
118,2,2,4626,-20,40,60,20,0,20,20,1,-10,40
118,3,3,4177,-30,60,90,30,0,30,30,0.333333333,-30,60
118,4,4,4242,-30,50,80,30,0,20,20,1,-30,60
118,5,5,4456,20,60,40,20,0,0,0,1.5,10,40
118,6,6,4351,-40,30,70,40,0,30,30,0.25,-50,40
118,7,7,6290,-10,40,50,10,0,-10,10,2,-10,60
118,8,8,4972,-10,50,60,10,0,20,20,1,-10,40
118,9,9,4342,40,70,30,40,0,-30,30,1,50,60
118,10,10,5322,-20,30,50,20,0,10,10,0,-10,40
118,11,11,4915,-20,50,70,20,0,10,10,-0.5,-10,60
118,12,12,6108,-40,40,80,40,0,20,20,0.5,-50,60
118,13,13,5077,0,50,50,0,0,10,10,,,40
118,14,14,5068,0,60,60,0,0,0,0,,,60
118,15,15,4972,20,60,40,20,0,0,0,0.5,10,40
118,16,16,5896,10,80,70,10,0,10,10,-1,10,60
118,17,17,6224,-10,40,50,10,0,10,10,3,-10,40
118,18,18,4742,10,70,60,10,0,0,0,2,10,60
118,19,19,5865,0,20,20,0,0,-20,20,,,40
118,20,20,6101,-30,50,80,30,0,20,20,-0.333333333,-30,60
118,21,21,5352,-50,40,90,50,0,30,30,0.6,-50,60
118,22,22,5679,0,50,50,0,0,10,10,,,40
118,23,23,5018,0,40,40,0,0,0,0,,,40
118,24,24,4943,20,80,60,20,0,0,0,0.5,10,60
118,25,25,5235,-10,30,40,10,0,0,0,2,-10,40
118,26,26,6638,0,20,20,0,0,-20,20,,,40
118,27,27,6360,0,70,70,0,0,10,10,,,60
118,28,28,6315,-30,60,90,30,0,30,30,,-30,60
118,29,29,5822,10,60,50,10,0,10,10,,10,40
118,30,0,5250,40,80,40,40,1,0,0,0.5,50,40
118,31,1,4757,30,80,50,30,1,-10,10,-0.333333333,30,60
118,32,2,5216,-40,20,60,40,1,20,20,0.75,-50,40
118,33,3,4614,-20,20,40,20,1,-20,20,-2,-10,60
118,34,4,5666,30,60,30,30,1,-10,10,0.666666667,30,40
118,35,5,6143,-10,40,50,10,1,10,10,2,-10,40
118,36,6,5166,-40,40,80,40,1,20,20,0.75,-50,60
118,37,7,5091,50,100,50,50,1,-10,10,0,50,60
118,38,8,5747,-30,0,30,30,1,-10,10,0.333333333,-30,40
118,39,9,5929,10,60,50,10,1,-10,10,0,10,60
118,40,10,5940,30,80,50,30,1,-10,10,0.333333333,30,60
118,41,11,5287,-20,0,20,20,1,-20,20,-0.5,-10,40
118,42,12,6560,10,40,30,10,1,-10,10,2,10,40
118,43,13,6189,-20,40,60,20,1,0,0,-1,-10,60
118,44,14,6112,30,80,50,30,1,10,10,-0.333333333,30,40
118,45,15,6257,-60,20,80,60,1,20,20,0.666666667,-50,60
118,46,16,6939,-20,20,40,20,1,0,0,0,-10,40
118,47,17,5140,60,100,40,60,1,-20,20,0.5,50,60
118,48,18,5239,-10,60,70,10,1,10,10,1,-10,60
118,49,19,5780,20,60,40,20,1,0,0,-1,10,40
118,50,20,4918,20,40,20,20,1,-20,20,-1,10,40
118,51,21,5489,40,100,60,40,1,0,0,0.75,50,60
118,52,22,5008,-10,80,90,10,1,30,30,3,-10,60
118,53,23,4935,80,80,0,80,1,-40,40,0.5,70,40
118,54,24,5324,-20,40,60,20,1,0,0,-1.5,-10,60
118,55,25,5281,-40,0,40,40,1,0,0,0.5,-50,40
118,56,26,5790,-30,60,90,30,1,30,30,-0.333333333,-30,60
118,57,27,6169,0,20,20,0,1,-20,20,,,40
118,58,28,4533,60,60,0,60,1,-40,40,,50,40
118,59,29,6804,-80,20,100,80,1,40,40,,-70,60
119,0,0,5316,20,80,60,20,0,0,0,1,10,60
119,1,1,3827,-40,20,60,40,0,20,20,1,-50,40
119,2,2,3144,30,50,20,30,0,-20,20,0.5,30,40
119,3,3,4012,-10,70,80,10,0,20,20,0.5,-10,60
119,4,4,3482,-15,60,75,15,0,15,15,0.333333333,-10,60
119,5,5,4753,25,60,35,25,0,-5,5,0.6,30,40
119,6,6,4381,-20,30,50,20,0,10,10,0.5,-10,40
119,7,7,3781,-30,40,70,30,0,10,10,0,-30,60
119,8,8,3395,0,40,40,0,0,0,0,,,40
119,9,9,2996,-20,50,70,20,0,10,10,1,-10,60
119,10,10,3888,0,40,40,0,0,0,0,,,40
119,11,11,3249,-10,40,50,10,0,-10,10,-1,-10,60
119,12,12,4409,0,60,60,0,0,0,0,,,60
119,13,13,2908,20,60,40,20,0,0,0,0,10,40
119,14,14,3076,30,70,40,30,0,-20,20,1,30,60
119,15,15,3006,-10,30,40,10,0,0,0,0,-10,40
119,16,16,2850,10,80,70,10,0,10,10,0,10,60
119,17,17,2991,10,50,40,10,0,0,0,0,10,40
119,18,18,3456,-20,50,70,20,0,10,10,1,-10,60
119,19,19,3015,-20,20,40,20,0,0,0,0,-10,40
119,20,20,3294,10,60,50,10,0,-10,10,1,10,60
119,21,21,3120,10,70,60,10,0,0,0,2,10,60
119,22,22,3142,-10,30,40,10,0,0,0,-1,-10,40
119,23,23,3508,0,50,50,0,0,10,10,,,40
119,24,24,3192,0,80,80,0,0,20,20,,,60
119,25,25,2908,0,40,40,0,0,0,0,,,40
119,26,26,3349,20,60,40,20,0,0,0,-0.5,10,40
119,27,27,3286,-10,50,60,10,0,0,0,-1,-10,60
119,28,28,4002,-30,40,70,30,0,10,10,,-30,60
119,29,29,3527,-10,20,30,10,0,-10,10,,-10,40
119,30,0,4044,40,80,40,40,1,0,0,1,50,40
119,31,1,2983,20,60,40,20,1,-20,20,1,10,60
119,32,2,3103,-40,40,80,40,1,40,40,0.25,-50,40
119,33,3,2908,-20,40,60,20,1,0,0,0.5,-10,60
119,34,4,3163,-50,20,70,50,1,30,30,0.2,-50,40
119,35,5,3026,-60,0,60,60,1,20,20,0.166666667,-50,40
119,36,6,3043,50,100,50,50,1,-10,10,0.2,50,60
119,37,7,2921,-40,20,60,40,1,0,0,0.5,-50,60
119,38,8,3116,10,60,50,10,1,10,10,0,10,40
119,39,9,4279,40,80,40,40,1,-20,20,1,50,60
119,40,10,2819,0,80,80,0,1,20,20,,,60
119,41,11,2927,10,60,50,10,1,10,10,1,10,40
119,42,12,2905,20,80,60,20,1,20,20,0.5,10,40
119,43,13,3364,-60,20,80,60,1,20,20,0.166666667,-50,60
119,44,14,3074,-50,20,70,50,1,30,30,0,-50,40
119,45,15,2943,30,100,70,30,1,10,10,0.333333333,30,60
119,46,16,4083,-70,0,70,70,1,30,30,0.142857143,-70,40
119,47,17,3041,-20,60,80,20,1,20,20,0,-10,60
119,48,18,3179,-40,40,80,40,1,20,20,0.25,-50,60
119,49,19,3281,-20,40,60,20,1,20,20,0,-10,40
119,50,20,4807,-20,40,60,20,1,20,20,0,-10,40
119,51,21,2859,10,80,70,10,1,10,10,1,10,60
119,52,22,3103,-60,20,80,60,1,20,20,0.166666667,-50,60
119,53,23,3092,0,60,60,0,1,20,20,,,40
119,54,24,2958,-10,60,70,10,1,10,10,0,-10,60
119,55,25,2958,-60,0,60,60,1,20,20,0,-50,40
119,56,26,2844,30,100,70,30,1,10,10,0,30,60
119,57,27,2810,-40,20,60,40,1,20,20,0,-50,40
119,58,28,3105,20,80,60,20,1,20,20,,10,40
119,59,29,2960,-30,40,70,30,1,10,10,,-30,60
120,0,0,4107,-75,0,75,75,1,35,35,0.866666667,-70,40
120,1,1,3834,-35,40,75,35,1,15,15,0.714285714,-30,60
120,2,2,2877,30,40,10,30,1,-30,30,2,30,40
120,3,3,3417,-30,20,50,30,1,-10,10,0,-30,60
120,4,4,2985,10,80,70,10,1,30,30,-1,10,40
120,5,5,3028,-40,20,60,40,1,20,20,0.375,-50,40
120,6,6,2968,10,60,50,10,1,-10,10,-1,10,60
120,7,7,2947,40,80,40,40,1,-20,20,0.75,50,60
120,8,8,3921,15,60,45,15,1,5,5,2,10,40
120,9,9,3024,30,100,70,30,1,10,10,-0.666666667,30,60
120,10,10,3307,10,60,50,10,1,-10,10,-1,10,60
120,11,11,3669,-35,40,75,35,1,35,35,-0.142857143,-30,40
120,12,12,4087,0,80,80,0,1,40,40,,,40
120,13,13,3045,-20,20,40,20,1,-20,20,-2.5,-10,60
120,14,14,2981,-70,20,90,70,1,50,50,1,-70,40
120,15,15,2854,-10,80,90,10,1,30,30,0,-10,60
120,16,16,2843,40,60,20,40,1,-20,20,1.5,50,40
120,17,17,2933,10,100,90,10,1,30,30,-1.5,10,60
120,18,18,2912,-35,40,75,35,1,15,15,0.714285714,-30,60
120,19,19,2867,-80,0,80,80,1,40,40,0.5,-70,40
120,20,20,3074,20,60,40,20,1,0,0,-1,10,40
120,21,21,2840,10,60,50,10,1,-10,10,1,10,60
120,22,22,2893,40,100,60,40,1,0,0,0.25,50,60
120,23,23,2921,20,40,20,20,1,-20,20,1,10,40
120,24,24,3099,-30,40,70,30,1,10,10,0,-30,60
120,25,25,2833,-20,20,40,20,1,0,0,1,-10,40
120,26,26,2915,10,80,70,10,1,10,10,0.5,10,60
120,27,27,3063,60,80,20,60,1,-20,20,0.333333333,50,40
120,28,28,2942,-40,0,40,40,1,0,0,,-50,40
120,29,29,3241,-55,20,75,55,1,15,15,,-50,60
120,30,0,3192,25,50,25,25,0,-35,35,-0.2,30,60
120,31,1,4032,-5,20,25,5,0,-15,15,0,-10,40
120,32,2,3383,35,60,25,35,0,-15,15,0.714285714,30,40
120,33,3,3030,50,70,20,50,0,-40,40,1.2,50,60
120,34,4,3175,-40,40,80,40,0,20,20,1.5,-50,60
120,35,5,5637,-10,40,50,10,0,10,10,0,-10,40
120,36,6,4946,0,50,50,0,0,10,10,,,40
120,37,7,3565,60,80,20,60,0,-40,40,0.5,50,60
120,38,8,3130,-20,30,50,20,0,10,10,0,-10,40
120,39,9,3157,10,60,50,10,0,-10,10,0,10,60
120,40,10,4315,-30,20,50,30,0,10,10,0,-30,40
120,41,11,3870,20,70,50,20,0,-10,10,-1.5,10,60
120,42,12,3213,40,60,20,40,0,-40,40,1.25,50,60
120,43,13,3449,10,60,50,10,0,10,10,2,10,40
120,44,14,2911,-30,40,70,30,0,10,10,0,-30,60
120,45,15,3066,-40,30,70,40,0,30,30,-0.25,-50,40
120,46,16,2993,-20,50,70,20,0,10,10,1,-10,60
120,47,17,3027,-40,40,80,40,0,40,40,0.75,-50,40
120,48,18,4128,30,80,50,30,0,-10,10,0,30,60
120,49,19,3242,0,50,50,0,0,10,10,,,40
120,50,20,2829,10,60,50,10,0,-10,10,-1,10,60
120,51,21,3124,10,50,40,10,0,-20,20,1,10,60
120,52,22,3170,0,30,30,0,0,-10,10,,,40
120,53,23,3083,-30,20,50,30,0,10,10,0.666666667,-30,40
120,54,24,2924,20,70,50,20,0,-10,10,1,10,60
120,55,25,2967,20,50,30,20,0,-10,10,2,10,40
120,56,26,3001,-10,60,70,10,0,30,30,3,-10,40
120,57,27,2948,-30,40,70,30,0,10,10,0.666666667,-30,60
120,58,28,2874,30,80,50,30,0,-10,10,,30,60
120,59,29,2912,0,40,40,0,0,0,0,,,40
121,0,0,3926,25,80,55,25,0,-5,5,0.2,30,60
121,1,1,5140,-40,30,70,40,0,30,30,0.5,-50,40
121,2,2,3003,-10,40,50,10,0,10,10,0,-10,40
121,3,3,3255,-10,50,60,10,0,0,0,-1,-10,60
121,4,4,3149,-10,60,70,10,0,10,10,1,-10,60
121,5,5,3123,-30,20,50,30,0,10,10,0,-30,40
121,6,6,3256,0,50,50,0,0,10,10,,,40
121,7,7,3667,10,70,60,10,0,0,0,-2,10,60
121,8,8,3113,10,60,50,10,0,10,10,-0.9,10,40
121,9,9,3130,0,40,40,0,0,-20,20,,,60
121,10,10,4438,9,50,41,9,0,1,1,-0.111111111,10,40
121,11,11,3158,0,50,50,0,0,-10,10,,,60
121,12,12,3126,20,80,60,20,0,0,0,0.5,10,60
121,13,13,3224,20,60,40,20,0,0,0,0.5,10,40
121,14,14,2967,-30,40,70,30,0,10,10,0.333333333,-30,60
121,15,15,5989,-30,20,50,30,0,10,10,0,-30,40
121,16,16,3233,10,70,60,10,0,0,0,0,10,60
121,17,17,3212,-20,30,50,20,0,10,10,0.5,-10,40
121,18,18,3551,0,60,60,0,0,0,0,,,60
121,19,19,3236,0,40,40,0,0,0,0,,,40
121,20,20,3099,40,70,30,40,0,-30,30,0.75,50,60
121,21,21,3004,-20,40,60,20,0,0,0,0,-10,60
121,22,22,3371,-10,30,40,10,0,0,0,0,-10,40
121,23,23,4206,20,60,40,20,0,0,0,0.5,10,40
121,24,24,3305,20,80,60,20,0,0,0,0,10,60
121,25,25,2939,0,50,50,0,0,10,10,,,40
121,26,26,3416,-20,40,60,20,0,20,20,1,-10,40
121,27,27,3307,0,60,60,0,0,0,0,,,60
121,28,28,3598,-10,50,60,10,0,0,0,,-10,60
121,29,29,3013,-20,20,40,20,0,0,0,,-10,40
121,30,0,3764,-20,40,60,20,1,20,20,0,-10,40
121,31,1,3654,20,60,40,20,1,-20,20,0,10,60
121,32,2,3059,20,80,60,20,1,20,20,0,10,40
121,33,3,3276,-20,20,40,20,1,-20,20,0,-10,60
121,34,4,3193,0,60,60,0,1,20,20,,,40
121,35,5,4048,-30,20,50,30,1,10,10,0.666666667,-30,40
121,36,6,3956,60,100,40,60,1,-20,20,0.333333333,50,60
121,37,7,2952,20,80,60,20,1,0,0,0,10,60
121,38,8,3117,-30,0,30,30,1,-10,10,-0.333333333,-30,40
121,39,9,3605,-20,40,60,20,1,0,0,1,-10,60
121,40,10,4025,40,80,40,40,1,-20,20,0.5,50,60
121,41,11,2984,20,60,40,20,1,0,0,-0.5,10,40
121,42,12,3103,50,80,30,50,1,-10,10,0.4,50,40
121,43,13,3094,0,60,60,0,1,0,0,,,60
121,44,14,2903,-30,20,50,30,1,10,10,1,-30,40
121,45,15,3280,-40,20,60,40,1,0,0,0.75,-50,60
121,46,16,2806,-20,0,20,20,1,-20,20,0.5,-10,40
121,47,17,3340,10,40,30,10,1,-30,30,1,10,60
121,48,18,3223,60,100,40,60,1,-20,20,0,50,60
121,49,19,3413,30,40,10,30,1,-30,30,0.333333333,30,40
121,50,20,3242,40,60,20,40,1,-20,20,0,50,40
121,51,21,3205,-20,20,40,20,1,-20,20,-1,-10,60
121,52,22,2888,-20,40,60,20,1,0,0,1,-10,60
121,53,23,3679,0,20,20,0,1,-20,20,,,40
121,54,24,2994,40,80,40,40,1,-20,20,0,50,60
121,55,25,3073,-60,0,60,60,1,20,20,0.5,-50,40
121,56,26,3090,20,60,40,20,1,-20,20,0,10,60
121,57,27,3225,10,40,30,10,1,-10,10,-1,10,40
121,58,28,3172,60,80,20,60,1,-20,20,,50,40
121,59,29,3078,60,100,40,60,1,-20,20,,50,60
122,0,0,5014,20,80,60,20,0,0,0,0,10,60
122,1,1,4769,40,60,20,40,0,-20,20,0.5,50,40
122,2,2,4707,0,40,40,0,0,0,0,,,40
122,3,3,5295,0,60,60,0,0,0,0,,,60
122,4,4,5000,50,70,20,50,0,-40,40,0.6,50,60
122,5,5,4598,-10,30,40,10,0,0,0,1,-10,40
122,6,6,4821,-10,20,30,10,0,-10,10,-3,-10,40
122,7,7,5330,0,50,50,0,0,-10,10,,,60
122,8,8,5273,-10,50,60,10,0,20,20,2,-10,40
122,9,9,5297,-50,40,90,50,0,30,30,0.4,-50,60
122,10,10,5579,-10,30,40,10,0,0,0,1,-10,40
122,11,11,5442,-20,50,70,20,0,10,10,1,-10,60
122,12,12,5015,-10,40,50,10,0,-10,10,1,-10,60
122,13,13,4912,20,50,30,20,0,-10,10,1,10,40
122,14,14,4848,20,60,40,20,0,-20,20,1,10,60
122,15,15,5286,-30,20,50,30,0,10,10,0,-30,40
122,16,16,4988,20,80,60,20,0,0,0,0.5,10,60
122,17,17,5175,10,60,50,10,0,10,10,0,10,40
122,18,18,4969,0,70,70,0,0,10,10,,,60
122,19,19,5258,-10,40,50,10,0,10,10,3,-10,40
122,20,20,5318,-20,50,70,20,0,10,10,0,-10,60
122,21,21,5003,-30,40,70,30,0,10,10,0.333333333,-30,60
122,22,22,5305,40,60,20,40,0,-20,20,0.25,50,40
122,23,23,5105,10,40,30,10,0,-10,10,2,10,40
122,24,24,5166,10,70,60,10,0,0,0,1,10,60
122,25,25,5675,0,50,50,0,0,10,10,,,40
122,26,26,4877,-20,20,40,20,0,0,0,0,-10,40
122,27,27,4785,10,80,70,10,0,10,10,1,10,60
122,28,28,5243,-20,60,80,20,0,20,20,,-10,60
122,29,29,5053,-10,30,40,10,0,0,0,,-10,40
122,30,0,5144,-40,20,60,40,1,20,20,0.75,-50,40
122,31,1,5006,0,60,60,0,1,0,0,,,60
122,32,2,5096,-30,0,30,30,1,-10,10,0,-30,40
122,33,3,4742,-50,20,70,50,1,10,10,0.8,-50,60
122,34,4,4981,30,60,30,30,1,-10,10,1.333333333,30,40
122,35,5,4836,10,80,70,10,1,30,30,-3,10,40
122,36,6,4807,10,40,30,10,1,-30,30,1,10,60
122,37,7,4846,60,100,40,60,1,-20,20,0.666666667,50,60
122,38,8,4904,0,40,40,0,1,0,0,,,40
122,39,9,5320,0,80,80,0,1,20,20,,,60
122,40,10,5354,10,100,90,10,1,30,30,-7,10,60
122,41,11,5008,20,40,20,20,1,-20,20,0.5,10,40
122,42,12,4746,-30,0,30,30,1,-10,10,-0.666666667,-30,40
122,43,13,5035,20,40,20,20,1,-40,40,4,10,60
122,44,14,5191,-30,20,50,30,1,10,10,0.333333333,-30,40
122,45,15,5333,-80,20,100,80,1,40,40,0.5,-70,60
122,46,16,5017,40,80,40,40,1,0,0,-0.5,50,40
122,47,17,5376,0,60,60,0,1,0,0,,,60
122,48,18,4730,60,80,20,60,1,-40,40,1.166666667,50,60
122,49,19,4699,40,60,20,40,1,-20,20,0,50,40
122,50,20,5194,0,20,20,0,1,-20,20,,,40
122,51,21,4975,-50,40,90,50,1,30,30,0.4,-50,60
122,52,22,5236,30,100,70,30,1,10,10,0.666666667,30,60
122,53,23,4823,-70,0,70,70,1,30,30,0.571428571,-70,40
122,54,24,5121,-10,80,90,10,1,30,30,1,-10,60
122,55,25,4758,30,60,30,30,1,-10,10,0.333333333,30,40
122,56,26,4944,-60,20,80,60,1,20,20,0.5,-50,60
122,57,27,4768,40,80,40,40,1,0,0,0.75,50,40
122,58,28,5167,-30,40,70,30,1,30,30,,-30,40
122,59,29,5113,10,60,50,10,1,-10,10,,10,60
123,0,0,4603,-50,0,50,50,1,10,10,0.6,-50,40
123,1,1,4669,30,80,50,30,1,-10,10,-1,30,60
123,2,2,6119,60,80,20,60,1,-20,20,0.666666667,50,40
123,3,3,4610,80,100,20,80,1,-40,40,0.625,70,60
123,4,4,5187,-40,20,60,40,1,20,20,0.5,-50,40
123,5,5,4999,0,40,40,0,1,0,0,,,40
123,6,6,4699,-10,60,70,10,1,10,10,1,-10,60
123,7,7,7009,-40,20,60,40,1,0,0,0,-50,60
123,8,8,4394,20,60,40,20,1,0,0,1,10,40
123,9,9,4496,-20,40,60,20,1,0,0,0,-10,60
123,10,10,4341,-40,20,60,40,1,0,0,0,-50,60
123,11,11,4741,-60,0,60,60,1,20,20,0.166666667,-50,40
123,12,12,4190,-10,40,50,10,1,10,10,0,-10,40
123,13,13,4566,40,100,60,40,1,0,0,0.375,50,60
123,14,14,6422,-30,20,50,30,1,10,10,1.166666667,-30,40
123,15,15,4489,5,80,75,5,1,15,15,-1,10,60
123,16,16,5025,45,60,15,45,1,-25,25,0.555555556,50,40
123,17,17,4223,-10,60,70,10,1,10,10,2,-10,60
123,18,18,4644,-10,40,50,10,1,-10,10,-1,-10,60
123,19,19,4726,40,80,40,40,1,0,0,-0.5,50,40
123,20,20,4233,-20,0,20,20,1,-20,20,-1,-10,40
123,21,21,4750,-20,40,60,20,1,0,0,0,-10,60
123,22,22,4392,0,60,60,0,1,0,0,,,60
123,23,23,4773,-20,20,40,20,1,0,0,0.5,-10,40
123,24,24,6706,10,80,70,10,1,10,10,0,10,60
123,25,25,4179,30,60,30,30,1,-10,10,0.333333333,30,40
123,26,26,3491,30,100,70,30,1,10,10,0,30,60
123,27,27,4605,40,80,40,40,1,0,0,0,50,40
123,28,28,4380,0,40,40,0,1,0,0,,,40
123,29,29,3455,-50,20,70,50,1,10,10,,-50,60
123,30,0,4617,30,80,50,30,0,-10,10,0.666666667,30,60
123,31,1,4306,-30,20,50,30,0,10,10,-0.666666667,-30,40
123,32,2,3578,-40,30,70,40,0,30,30,1,-50,40
123,33,3,3814,-10,60,70,10,0,10,10,-1,-10,60
123,34,4,5413,-30,50,80,30,0,20,20,0.333333333,-30,60
123,35,5,4696,10,40,30,10,0,-10,10,1,10,40
123,36,6,4215,20,60,40,20,0,0,0,0.5,10,40
123,37,7,3986,0,70,70,0,0,10,10,,,60
123,38,8,4847,0,50,50,0,0,10,10,,,40
123,39,9,3449,-30,40,70,30,0,10,10,0,-30,60
123,40,10,4292,10,50,40,10,0,0,0,0,10,40
123,41,11,3441,-10,60,70,10,0,10,10,2.5,-10,60
123,42,12,4773,35,80,45,35,0,-15,15,0.714285714,30,60
123,43,13,4219,-20,20,40,20,0,0,0,-1.5,-10,40
123,44,14,3818,-20,50,70,20,0,10,10,0,-10,60
123,45,15,4072,-30,40,70,30,0,30,30,1,-30,40
123,46,16,3246,-30,40,70,30,0,10,10,0,-30,60
123,47,17,4233,-10,30,40,10,0,0,0,0,-10,40
123,48,18,3297,0,70,70,0,0,10,10,,,60
123,49,19,4215,20,60,40,20,0,0,0,1.5,10,40
123,50,20,3163,-20,50,70,20,0,10,10,0,-10,60
123,51,21,7006,0,70,70,0,0,10,10,,,60
123,52,22,3302,-30,40,70,30,0,30,30,1,-30,40
123,53,23,4452,20,60,40,20,0,0,0,0.5,10,40
123,54,24,3353,10,80,70,10,0,10,10,2,10,60
123,55,25,4303,-30,20,50,30,0,10,10,0.333333333,-30,40
123,56,26,4854,-10,30,40,10,0,0,0,-0.5,-10,40
123,57,27,4141,-50,40,90,50,0,30,30,0.4,-50,60
123,58,28,3463,-10,60,70,10,0,10,10,,-10,60
123,59,29,4539,5,50,45,5,0,5,5,,10,40
124,0,0,4372,-10,60,70,10,0,10,10,1,-10,60
124,1,1,4956,-20,30,50,20,0,10,10,1.5,-10,40
124,2,2,4375,30,50,20,30,0,-20,20,0.666666667,30,40
124,3,3,4548,20,80,60,20,0,0,0,1.5,10,60
124,4,4,4133,-40,50,90,40,0,30,30,0.75,-50,60
124,5,5,4488,-20,20,40,20,0,0,0,1,-10,40
124,6,6,4190,40,60,20,40,0,-20,20,0.5,50,40
124,7,7,4523,10,70,60,10,0,0,0,-1,10,60
124,8,8,4835,0,40,40,0,0,0,0,,,40
124,9,9,4889,-10,40,50,10,0,-10,10,0,-10,60
124,10,10,5354,-20,40,60,20,0,20,20,1,-10,40
124,11,11,4401,10,60,50,10,0,-10,10,1,10,60
124,12,12,4459,-20,40,60,20,0,0,0,0,-10,60
124,13,13,4674,-10,30,40,10,0,0,0,0,-10,40
124,14,14,4349,-10,50,60,10,0,0,0,1,-10,60
124,15,15,4609,10,50,40,10,0,0,0,0,10,40
124,16,16,4961,20,70,50,20,0,-10,10,0.5,10,60
124,17,17,5071,-20,20,40,20,0,0,0,1,-10,40
124,18,18,4535,20,80,60,20,0,0,0,0,10,60
124,19,19,4947,40,60,20,40,0,-20,20,0.5,50,40
124,20,20,4338,0,60,60,0,0,0,0,,,60
124,21,21,4334,10,80,70,10,0,10,10,0,10,60
124,22,22,4887,0,40,40,0,0,0,0,,,40
124,23,23,5376,20,60,40,20,0,0,0,0,10,40
124,24,24,4592,-20,50,70,20,0,10,10,0,-10,60
124,25,25,4470,-10,30,40,10,0,0,0,1,-10,40
124,26,26,4595,20,50,30,20,0,-10,10,0.5,10,40
124,27,27,5911,-30,40,70,30,0,10,10,-0.333333333,-30,60
124,28,28,5012,-10,70,80,10,0,20,20,,-10,60
124,29,29,4673,-20,20,40,20,0,0,0,,-10,40
124,30,0,4728,10,80,70,10,1,30,30,0,10,40
124,31,1,4477,20,60,40,20,1,-20,20,0.5,10,60
124,32,2,4787,-50,20,70,50,1,30,30,0.2,-50,40
124,33,3,5685,-10,40,50,10,1,-10,10,-1,-10,60
124,34,4,4828,0,60,60,0,1,20,20,,,40
124,35,5,5234,-30,40,70,30,1,30,30,1,-30,40
124,36,6,4980,20,80,60,20,1,0,0,-1,10,60
124,37,7,4846,-20,20,40,20,1,-20,20,0.5,-10,60
124,38,8,4371,-40,0,40,40,1,0,0,-0.5,-50,40
124,39,9,4491,70,100,30,70,1,-30,30,0.857142857,70,60
124,40,10,5213,-70,20,90,70,1,30,30,0.428571429,-70,60
124,41,11,4896,0,60,60,0,1,20,20,,,40
124,42,12,5411,0,40,40,0,1,0,0,,,40
124,43,13,4586,40,100,60,40,1,0,0,0,50,60
124,44,14,4440,-70,0,70,70,1,30,30,1,-70,40
124,45,15,4334,20,80,60,20,1,0,0,-2.7,10,60
124,46,16,4328,20,20,0,20,1,-40,40,2,10,40
124,47,17,7044,34,40,6,34,1,-54,54,1.588235294,30,60
124,48,18,5184,0,60,60,0,1,0,0,,,60
124,49,19,5247,40,80,40,40,1,0,0,0,50,40
124,50,20,4848,0,40,40,0,1,0,0,,,40
124,51,21,4743,-40,40,80,40,1,20,20,0.25,-50,60
124,52,22,4786,10,80,70,10,1,10,10,-1,10,60
124,53,23,7041,,0,,,1,,,,,40
124,54,24,4727,-40,20,60,40,1,0,0,-0.25,-50,60
124,55,25,5383,-20,20,40,20,1,0,0,1,-10,40
124,56,26,5625,30,100,70,30,1,10,10,0,30,60
124,57,27,5112,60,80,20,60,1,-20,20,0.333333333,50,40
124,58,28,4623,20,60,40,20,1,0,0,,10,40
124,59,29,4784,-10,60,70,10,1,10,10,,-10,60
125,0,0,4981,-30,0,30,30,1,-10,10,-1.333333333,-30,40
125,1,1,3220,-20,40,60,20,1,0,0,0.5,-10,60
125,2,2,3079,-50,20,70,50,1,30,30,-0.2,-50,40
125,3,3,3321,10,60,50,10,1,-10,10,2,10,60
125,4,4,5334,-40,40,80,40,1,40,40,1,-50,40
125,5,5,3266,40,80,40,40,1,0,0,-0.25,50,40
125,6,6,2908,10,80,70,10,1,10,10,-3,10,60
125,7,7,3043,60,100,40,60,1,-20,20,-0.333333333,50,60
125,8,8,3061,30,60,30,30,1,-10,10,-1,30,40
125,9,9,2928,0,20,20,0,1,-40,40,,,60
